repeat,baseline,X,accuracy,fold
3,XGBClassifier,9,0.2826086956521739,3
4,XGBClassifier,9,0.5,4
5,XGBClassifier,9,0.3191489361702128,5
6,XGBClassifier,9,0.3829787234042553,6
7,XGBClassifier,9,0.391304347826087,7
8,XGBClassifier,9,0.3043478260869565,8
9,XGBClassifier,9,0.4782608695652174,9
10,XGBClassifier,9,0.3829787234042553,10
11,XGBClassifier,9,0.3617021276595745,11
12,XGBClassifier,9,0.3695652173913043,12
13,XGBClassifier,9,0.4130434782608695,13
14,XGBClassifier,9,0.4782608695652174,14
15,XGBClassifier,9,0.3404255319148936,15
16,XGBClassifier,9,0.3404255319148936,16
17,XGBClassifier,9,0.391304347826087,17
18,XGBClassifier,9,0.5,18
19,XGBClassifier,9,0.4130434782608695,19
20,XGBClassifier,9,0.3617021276595745,20
21,XGBClassifier,9,0.4042553191489361,21
22,XGBClassifier,9,0.3478260869565217,22
23,XGBClassifier,9,0.391304347826087,23
24,XGBClassifier,9,0.3478260869565217,24
0,XGBClassifier,10,0.2978723404255319,0
1,XGBClassifier,10,0.3829787234042553,1
2,XGBClassifier,10,0.2826086956521739,2
3,XGBClassifier,10,0.217391304347826,3
4,XGBClassifier,10,0.4782608695652174,4
5,XGBClassifier,10,0.3617021276595745,5
6,XGBClassifier,10,0.5106382978723404,6
7,XGBClassifier,10,0.2608695652173913,7
8,XGBClassifier,10,0.4565217391304347,8
9,XGBClassifier,10,0.3695652173913043,9
10,XGBClassifier,10,0.3829787234042553,10
11,XGBClassifier,10,0.4893617021276595,11
12,XGBClassifier,10,0.4782608695652174,12
13,XGBClassifier,10,0.4565217391304347,13
14,XGBClassifier,10,0.4565217391304347,14
15,XGBClassifier,10,0.2978723404255319,15
16,XGBClassifier,10,0.4680851063829787,16
17,XGBClassifier,10,0.4130434782608695,17
18,XGBClassifier,10,0.4347826086956521,18
19,XGBClassifier,10,0.4782608695652174,19
20,XGBClassifier,10,0.3404255319148936,20
21,XGBClassifier,10,0.3829787234042553,21
22,XGBClassifier,10,0.4782608695652174,22
23,XGBClassifier,10,0.391304347826087,23
24,XGBClassifier,10,0.3695652173913043,24
0,XGBClassifier,11,0.5106382978723404,0
1,XGBClassifier,11,0.3829787234042553,1
2,XGBClassifier,11,0.391304347826087,2
3,XGBClassifier,11,0.391304347826087,3
4,XGBClassifier,11,0.4347826086956521,4
5,XGBClassifier,11,0.425531914893617,5
6,XGBClassifier,11,0.3829787234042553,6
7,XGBClassifier,11,0.4782608695652174,7
8,XGBClassifier,11,0.4347826086956521,8
9,XGBClassifier,11,0.4782608695652174,9
10,XGBClassifier,11,0.4468085106382978,10
11,XGBClassifier,11,0.4893617021276595,11
12,XGBClassifier,11,0.4347826086956521,12
13,XGBClassifier,11,0.4565217391304347,13
14,XGBClassifier,11,0.4130434782608695,14
15,XGBClassifier,11,0.5106382978723404,15
16,XGBClassifier,11,0.5319148936170213,16
17,XGBClassifier,11,0.5217391304347826,17
18,XGBClassifier,11,0.3478260869565217,18
19,XGBClassifier,11,0.5652173913043478,19
20,XGBClassifier,11,0.4042553191489361,20
21,XGBClassifier,11,0.4042553191489361,21
22,XGBClassifier,11,0.5217391304347826,22
23,XGBClassifier,11,0.4130434782608695,23
24,XGBClassifier,11,0.3695652173913043,24
0,XGBClassifier,12,0.4468085106382978,0
1,XGBClassifier,12,0.2765957446808511,1
2,XGBClassifier,12,0.4130434782608695,2
3,XGBClassifier,12,0.3043478260869565,3
4,XGBClassifier,12,0.3478260869565217,4
5,XGBClassifier,12,0.3404255319148936,5
6,XGBClassifier,12,0.3404255319148936,6
7,XGBClassifier,12,0.3043478260869565,7
8,XGBClassifier,12,0.5,8
9,XGBClassifier,12,0.3695652173913043,9
10,XGBClassifier,12,0.2978723404255319,10
11,XGBClassifier,12,0.4468085106382978,11
12,XGBClassifier,12,0.3260869565217391,12
13,XGBClassifier,12,0.391304347826087,13
14,XGBClassifier,12,0.4130434782608695,14
15,XGBClassifier,12,0.2340425531914893,15
16,XGBClassifier,12,0.4042553191489361,16
17,XGBClassifier,12,0.3478260869565217,17
18,XGBClassifier,12,0.3695652173913043,18
19,XGBClassifier,12,0.3695652173913043,19
20,XGBClassifier,12,0.3617021276595745,20
21,XGBClassifier,12,0.2978723404255319,21
22,XGBClassifier,12,0.3695652173913043,22
23,XGBClassifier,12,0.3478260869565217,23
24,XGBClassifier,12,0.3478260869565217,24
0,XGBClassifier,13,0.2553191489361702,0
1,XGBClassifier,13,0.3617021276595745,1
2,XGBClassifier,13,0.3478260869565217,2
3,XGBClassifier,13,0.3260869565217391,3
4,XGBClassifier,13,0.3260869565217391,4
5,XGBClassifier,13,0.425531914893617,5
6,XGBClassifier,13,0.3617021276595745,6
7,XGBClassifier,13,0.3695652173913043,7
8,XGBClassifier,13,0.3260869565217391,8
9,XGBClassifier,13,0.3695652173913043,9
10,XGBClassifier,13,0.3191489361702128,10
11,XGBClassifier,13,0.2978723404255319,11
12,XGBClassifier,13,0.3043478260869565,12
13,XGBClassifier,13,0.3695652173913043,13
14,XGBClassifier,13,0.217391304347826,14
15,XGBClassifier,13,0.2765957446808511,15
16,XGBClassifier,13,0.3191489361702128,16
17,XGBClassifier,13,0.5434782608695652,17
18,XGBClassifier,13,0.4347826086956521,18
19,XGBClassifier,13,0.4130434782608695,19
20,XGBClassifier,13,0.2553191489361702,20
21,XGBClassifier,13,0.3191489361702128,21
22,XGBClassifier,13,0.391304347826087,22
23,XGBClassifier,13,0.2826086956521739,23
24,XGBClassifier,13,0.3043478260869565,24
0,XGBClassifier,14,0.3404255319148936,0
1,XGBClassifier,14,0.3617021276595745,1
2,XGBClassifier,14,0.2826086956521739,2
3,XGBClassifier,14,0.2608695652173913,3
4,XGBClassifier,14,0.4130434782608695,4
5,XGBClassifier,14,0.4042553191489361,5
6,XGBClassifier,14,0.4042553191489361,6
7,XGBClassifier,14,0.3478260869565217,7
8,XGBClassifier,14,0.3260869565217391,8
9,XGBClassifier,14,0.4130434782608695,9
10,XGBClassifier,14,0.4468085106382978,10
11,XGBClassifier,14,0.3829787234042553,11
12,XGBClassifier,14,0.217391304347826,12
13,XGBClassifier,14,0.3478260869565217,13
14,XGBClassifier,14,0.2826086956521739,14
15,XGBClassifier,14,0.3829787234042553,15
16,XGBClassifier,14,0.3829787234042553,16
17,XGBClassifier,14,0.4130434782608695,17
18,XGBClassifier,14,0.4565217391304347,18
19,XGBClassifier,14,0.3043478260869565,19
20,XGBClassifier,14,0.3404255319148936,20
21,XGBClassifier,14,0.3829787234042553,21
22,XGBClassifier,14,0.4565217391304347,22
23,XGBClassifier,14,0.2608695652173913,23
24,XGBClassifier,14,0.3695652173913043,24
0,XGBClassifier,15,0.4468085106382978,0
1,XGBClassifier,15,0.3617021276595745,1
2,XGBClassifier,15,0.391304347826087,2
3,XGBClassifier,15,0.4347826086956521,3
4,XGBClassifier,15,0.3478260869565217,4
5,XGBClassifier,15,0.425531914893617,5
6,XGBClassifier,15,0.3617021276595745,6
7,XGBClassifier,15,0.5,7
8,XGBClassifier,15,0.3260869565217391,8
9,XGBClassifier,15,0.3695652173913043,9
10,XGBClassifier,15,0.425531914893617,10
11,XGBClassifier,15,0.4042553191489361,11
12,XGBClassifier,15,0.3695652173913043,12
13,XGBClassifier,15,0.5,13
14,XGBClassifier,15,0.4347826086956521,14
15,XGBClassifier,15,0.425531914893617,15
16,XGBClassifier,15,0.4042553191489361,16
17,XGBClassifier,15,0.5652173913043478,17
18,XGBClassifier,15,0.4347826086956521,18
19,XGBClassifier,15,0.3695652173913043,19
20,XGBClassifier,15,0.4468085106382978,20
21,XGBClassifier,15,0.2765957446808511,21
22,XGBClassifier,15,0.4130434782608695,22
23,XGBClassifier,15,0.4565217391304347,23
24,XGBClassifier,15,0.3043478260869565,24
0,XGBClassifier,16,0.6382978723404256,0
1,XGBClassifier,16,0.7021276595744681,1
2,XGBClassifier,16,0.6304347826086957,2
3,XGBClassifier,16,0.6739130434782609,3
4,XGBClassifier,16,0.6086956521739131,4
5,XGBClassifier,16,0.574468085106383,5
6,XGBClassifier,16,0.6382978723404256,6
7,XGBClassifier,16,0.717391304347826,7
8,XGBClassifier,16,0.6521739130434783,8
9,XGBClassifier,16,0.6956521739130435,9
10,XGBClassifier,16,0.6595744680851063,10
11,XGBClassifier,16,0.6382978723404256,11
12,XGBClassifier,16,0.6521739130434783,12
13,XGBClassifier,16,0.6521739130434783,13
14,XGBClassifier,16,0.6739130434782609,14
15,XGBClassifier,16,0.6382978723404256,15
16,XGBClassifier,16,0.7021276595744681,16
17,XGBClassifier,16,0.6956521739130435,17
18,XGBClassifier,16,0.5217391304347826,18
19,XGBClassifier,16,0.6956521739130435,19
20,XGBClassifier,16,0.6382978723404256,20
21,XGBClassifier,16,0.6382978723404256,21
22,XGBClassifier,16,0.717391304347826,22
23,XGBClassifier,16,0.5869565217391305,23
24,XGBClassifier,16,0.6956521739130435,24
0,XGBClassifier,17,0.574468085106383,0
1,XGBClassifier,17,0.6808510638297872,1
2,XGBClassifier,17,0.782608695652174,2
3,XGBClassifier,17,0.6739130434782609,3
4,XGBClassifier,17,0.6521739130434783,4
5,XGBClassifier,17,0.6170212765957447,5
6,XGBClassifier,17,0.6382978723404256,6
7,XGBClassifier,17,0.7391304347826086,7
8,XGBClassifier,17,0.5652173913043478,8
9,XGBClassifier,17,0.5434782608695652,9
10,XGBClassifier,17,0.7021276595744681,10
11,XGBClassifier,17,0.5957446808510638,11
12,XGBClassifier,17,0.7391304347826086,12
13,XGBClassifier,17,0.6521739130434783,13
14,XGBClassifier,17,0.6304347826086957,14
15,XGBClassifier,17,0.6595744680851063,15
16,XGBClassifier,17,0.6595744680851063,16
17,XGBClassifier,17,0.6521739130434783,17
18,XGBClassifier,17,0.6956521739130435,18
19,XGBClassifier,17,0.6956521739130435,19
20,XGBClassifier,17,0.5957446808510638,20
21,XGBClassifier,17,0.723404255319149,21
22,XGBClassifier,17,0.5217391304347826,22
23,XGBClassifier,17,0.5869565217391305,23
24,XGBClassifier,17,0.6521739130434783,24
0,XGBClassifier,18,0.6595744680851063,0
1,XGBClassifier,18,0.5957446808510638,1
2,XGBClassifier,18,0.6304347826086957,2
3,XGBClassifier,18,0.6739130434782609,3
4,XGBClassifier,18,0.7608695652173914,4
5,XGBClassifier,18,0.5957446808510638,5
6,XGBClassifier,18,0.6382978723404256,6
7,XGBClassifier,18,0.6304347826086957,7
8,XGBClassifier,18,0.6521739130434783,8
9,XGBClassifier,18,0.6956521739130435,9
10,XGBClassifier,18,0.723404255319149,10
11,XGBClassifier,18,0.6170212765957447,11
12,XGBClassifier,18,0.5869565217391305,12
13,XGBClassifier,18,0.717391304347826,13
14,XGBClassifier,18,0.6521739130434783,14
15,XGBClassifier,18,0.6382978723404256,15
16,XGBClassifier,18,0.6382978723404256,16
17,XGBClassifier,18,0.6304347826086957,17
18,XGBClassifier,18,0.6304347826086957,18
19,XGBClassifier,18,0.6956521739130435,19
20,XGBClassifier,18,0.5319148936170213,20
21,XGBClassifier,18,0.7021276595744681,21
