clf,acc,recall,precision,f1,ds_name,split_idx,n_splits,n_repeats,x,mz_name,payload,image_rep,normalize
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x0,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x1,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x2,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x3,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x4,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x5,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x6,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x7,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x8,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x9,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x10,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x11,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x12,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x13,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x14,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x15,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x16,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x17,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x18,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x19,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x20,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x21,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9827586206896551,0.49137931034482757,0.5,0.4956521739130435,tiny-imagenet_resnet18_x22,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9827586206896551,0.49137931034482757,0.5,0.4956521739130435,tiny-imagenet_resnet18_x23,1,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_test,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x0,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x1,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x2,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x3,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x4,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x5,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x6,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x7,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x8,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x9,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x10,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x11,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x12,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x13,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x14,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x15,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x16,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x17,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x18,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x19,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x20,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x21,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x22,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x23,2,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_test,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x0,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x1,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x2,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x3,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x4,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x5,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x6,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x7,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x8,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x9,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x10,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x11,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x12,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x13,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x14,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x15,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x16,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x17,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x18,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x19,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x20,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x21,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9827586206896551,0.49137931034482757,0.5,0.4956521739130435,tiny-imagenet_resnet18_x22,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9827586206896551,0.49137931034482757,0.5,0.4956521739130435,tiny-imagenet_resnet18_x23,3,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9782608695652174,0.9782608695652174,0.9791666666666667,0.9782505910165484,iid_test,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x0,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x1,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x2,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x3,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x4,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x5,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x6,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x7,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x8,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x9,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x10,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x11,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x12,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x13,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x14,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x15,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.008620689655172414,0.004310344827586207,0.5,0.008547008547008548,tiny-imagenet_resnet18_x16,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x17,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x18,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x19,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x20,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x21,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9827586206896551,0.49137931034482757,0.5,0.4956521739130435,tiny-imagenet_resnet18_x22,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9827586206896551,0.49137931034482757,0.5,0.4956521739130435,tiny-imagenet_resnet18_x23,4,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_test,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x0,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x1,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x2,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x3,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x4,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x5,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x6,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x7,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x8,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x9,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x10,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x11,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x12,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x13,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x14,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x15,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x16,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x17,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x18,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x19,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x20,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x21,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9827586206896551,0.49137931034482757,0.5,0.4956521739130435,tiny-imagenet_resnet18_x22,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9827586206896551,0.49137931034482757,0.5,0.4956521739130435,tiny-imagenet_resnet18_x23,5,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_test,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x0,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x1,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x2,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x3,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x4,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x5,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x6,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x7,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x8,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x9,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x10,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x11,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x12,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x13,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x14,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x15,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.0,0.0,0.0,0.0,tiny-imagenet_resnet18_x16,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,tiny-imagenet_resnet18_x17,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x18,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x19,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x20,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9913793103448276,0.4956896551724138,0.5,0.49783549783549785,tiny-imagenet_resnet18_x21,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.9827586206896551,0.49137931034482757,0.5,0.4956521739130435,tiny-imagenet_resnet18_x22,6,5,5,17,tiny-imagenet_resnet18,rand,phisNone,none
