clf,acc,recall,precision,f1,ds_name,split_idx,n_splits,n_repeats,x,mz_name,payload,image_rep,normalize
XGBClassifier,0.4396551724137931,0.21982758620689655,0.5,0.30538922155688625,tiny-imagenet_resnet18_x10,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5431034482758621,0.27155172413793105,0.5,0.35195530726256985,tiny-imagenet_resnet18_x11,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4482758620689655,0.22413793103448276,0.5,0.30952380952380953,tiny-imagenet_resnet18_x12,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.46551724137931033,0.23275862068965517,0.5,0.3176470588235294,tiny-imagenet_resnet18_x13,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.3620689655172414,0.1810344827586207,0.5,0.26582278481012656,tiny-imagenet_resnet18_x14,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5689655172413793,0.28448275862068967,0.5,0.3626373626373626,tiny-imagenet_resnet18_x15,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4482758620689655,0.22413793103448276,0.5,0.30952380952380953,tiny-imagenet_resnet18_x16,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.45689655172413796,0.22844827586206898,0.5,0.3136094674556213,tiny-imagenet_resnet18_x17,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.39655172413793105,0.19827586206896552,0.5,0.2839506172839506,tiny-imagenet_resnet18_x18,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.2672413793103448,0.1336206896551724,0.5,0.2108843537414966,tiny-imagenet_resnet18_x19,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.39655172413793105,0.19827586206896552,0.5,0.2839506172839506,tiny-imagenet_resnet18_x20,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4051724137931034,0.2025862068965517,0.5,0.2883435582822086,tiny-imagenet_resnet18_x21,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.3275862068965517,0.16379310344827586,0.5,0.24675324675324675,tiny-imagenet_resnet18_x22,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.3448275862068966,0.1724137931034483,0.5,0.2564102564102564,tiny-imagenet_resnet18_x23,1,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.3695652173913043,0.3695652173913043,0.36730769230769234,0.36687233032747985,iid_test,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.8879310344827587,0.44396551724137934,0.5,0.4703196347031963,tiny-imagenet_resnet18_x0,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.25,0.125,0.5,0.2,tiny-imagenet_resnet18_x1,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.3103448275862069,0.15517241379310345,0.5,0.23684210526315788,tiny-imagenet_resnet18_x2,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.8620689655172413,0.43103448275862066,0.5,0.46296296296296297,tiny-imagenet_resnet18_x3,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.49137931034482757,0.24568965517241378,0.5,0.32947976878612717,tiny-imagenet_resnet18_x4,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5086206896551724,0.2543103448275862,0.5,0.33714285714285713,tiny-imagenet_resnet18_x5,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4396551724137931,0.21982758620689655,0.5,0.30538922155688625,tiny-imagenet_resnet18_x6,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5431034482758621,0.27155172413793105,0.5,0.35195530726256985,tiny-imagenet_resnet18_x7,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.46551724137931033,0.23275862068965517,0.5,0.3176470588235294,tiny-imagenet_resnet18_x8,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5172413793103449,0.25862068965517243,0.5,0.3409090909090909,tiny-imagenet_resnet18_x9,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.3706896551724138,0.1853448275862069,0.5,0.27044025157232704,tiny-imagenet_resnet18_x10,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.46551724137931033,0.23275862068965517,0.5,0.3176470588235294,tiny-imagenet_resnet18_x11,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5431034482758621,0.27155172413793105,0.5,0.35195530726256985,tiny-imagenet_resnet18_x12,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5,0.25,0.5,0.3333333333333333,tiny-imagenet_resnet18_x13,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.49137931034482757,0.24568965517241378,0.5,0.32947976878612717,tiny-imagenet_resnet18_x14,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.47413793103448276,0.23706896551724138,0.5,0.3216374269005848,tiny-imagenet_resnet18_x15,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5862068965517241,0.29310344827586204,0.5,0.3695652173913043,tiny-imagenet_resnet18_x16,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5086206896551724,0.2543103448275862,0.5,0.33714285714285713,tiny-imagenet_resnet18_x17,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5172413793103449,0.25862068965517243,0.5,0.3409090909090909,tiny-imagenet_resnet18_x18,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.6379310344827587,0.31896551724137934,0.5,0.3894736842105263,tiny-imagenet_resnet18_x19,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.7155172413793104,0.3577586206896552,0.5,0.41708542713567837,tiny-imagenet_resnet18_x20,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.6982758620689655,0.34913793103448276,0.5,0.41116751269035534,tiny-imagenet_resnet18_x21,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.7241379310344828,0.3620689655172414,0.5,0.42,tiny-imagenet_resnet18_x22,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.7155172413793104,0.3577586206896552,0.5,0.41708542713567837,tiny-imagenet_resnet18_x23,2,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.32608695652173914,0.32608695652173914,0.32575757575757575,0.3257683215130024,iid_test,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.8620689655172413,0.43103448275862066,0.5,0.46296296296296297,tiny-imagenet_resnet18_x0,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.1724137931034483,0.08620689655172414,0.5,0.14705882352941177,tiny-imagenet_resnet18_x1,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.1810344827586207,0.09051724137931035,0.5,0.15328467153284672,tiny-imagenet_resnet18_x2,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.8706896551724138,0.4353448275862069,0.5,0.46543778801843316,tiny-imagenet_resnet18_x3,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4482758620689655,0.22413793103448276,0.5,0.30952380952380953,tiny-imagenet_resnet18_x4,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.46551724137931033,0.23275862068965517,0.5,0.3176470588235294,tiny-imagenet_resnet18_x5,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.45689655172413796,0.22844827586206898,0.5,0.3136094674556213,tiny-imagenet_resnet18_x6,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.39655172413793105,0.19827586206896552,0.5,0.2839506172839506,tiny-imagenet_resnet18_x7,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5086206896551724,0.2543103448275862,0.5,0.33714285714285713,tiny-imagenet_resnet18_x8,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4482758620689655,0.22413793103448276,0.5,0.30952380952380953,tiny-imagenet_resnet18_x9,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.39655172413793105,0.19827586206896552,0.5,0.2839506172839506,tiny-imagenet_resnet18_x10,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4827586206896552,0.2413793103448276,0.5,0.32558139534883723,tiny-imagenet_resnet18_x11,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.47413793103448276,0.23706896551724138,0.5,0.3216374269005848,tiny-imagenet_resnet18_x12,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4051724137931034,0.2025862068965517,0.5,0.2883435582822086,tiny-imagenet_resnet18_x13,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4051724137931034,0.2025862068965517,0.5,0.2883435582822086,tiny-imagenet_resnet18_x14,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.41379310344827586,0.20689655172413793,0.5,0.2926829268292683,tiny-imagenet_resnet18_x15,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5258620689655172,0.2629310344827586,0.5,0.3446327683615819,tiny-imagenet_resnet18_x16,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5086206896551724,0.2543103448275862,0.5,0.33714285714285713,tiny-imagenet_resnet18_x17,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.49137931034482757,0.24568965517241378,0.5,0.32947976878612717,tiny-imagenet_resnet18_x18,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.49137931034482757,0.24568965517241378,0.5,0.32947976878612717,tiny-imagenet_resnet18_x19,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.47413793103448276,0.23706896551724138,0.5,0.3216374269005848,tiny-imagenet_resnet18_x20,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.46551724137931033,0.23275862068965517,0.5,0.3176470588235294,tiny-imagenet_resnet18_x21,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5517241379310345,0.27586206896551724,0.5,0.35555555555555557,tiny-imagenet_resnet18_x22,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.46551724137931033,0.23275862068965517,0.5,0.3176470588235294,tiny-imagenet_resnet18_x23,3,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.391304347826087,0.3913043478260869,0.3904761904761905,0.39015151515151514,iid_test,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.8706896551724138,0.4353448275862069,0.5,0.46543778801843316,tiny-imagenet_resnet18_x0,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.31896551724137934,0.15948275862068967,0.5,0.24183006535947713,tiny-imagenet_resnet18_x1,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.3017241379310345,0.15086206896551724,0.5,0.23178807947019867,tiny-imagenet_resnet18_x2,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.8879310344827587,0.44396551724137934,0.5,0.4703196347031963,tiny-imagenet_resnet18_x3,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5172413793103449,0.25862068965517243,0.5,0.3409090909090909,tiny-imagenet_resnet18_x4,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5517241379310345,0.27586206896551724,0.5,0.35555555555555557,tiny-imagenet_resnet18_x5,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.47413793103448276,0.23706896551724138,0.5,0.3216374269005848,tiny-imagenet_resnet18_x6,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4482758620689655,0.22413793103448276,0.5,0.30952380952380953,tiny-imagenet_resnet18_x7,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.47413793103448276,0.23706896551724138,0.5,0.3216374269005848,tiny-imagenet_resnet18_x8,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5603448275862069,0.2801724137931034,0.5,0.35911602209944754,tiny-imagenet_resnet18_x9,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4051724137931034,0.2025862068965517,0.5,0.2883435582822086,tiny-imagenet_resnet18_x10,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.49137931034482757,0.24568965517241378,0.5,0.32947976878612717,tiny-imagenet_resnet18_x11,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5086206896551724,0.2543103448275862,0.5,0.33714285714285713,tiny-imagenet_resnet18_x12,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5258620689655172,0.2629310344827586,0.5,0.3446327683615819,tiny-imagenet_resnet18_x13,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.45689655172413796,0.22844827586206898,0.5,0.3136094674556213,tiny-imagenet_resnet18_x14,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5086206896551724,0.2543103448275862,0.5,0.33714285714285713,tiny-imagenet_resnet18_x15,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5431034482758621,0.27155172413793105,0.5,0.35195530726256985,tiny-imagenet_resnet18_x16,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5862068965517241,0.29310344827586204,0.5,0.3695652173913043,tiny-imagenet_resnet18_x17,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5517241379310345,0.27586206896551724,0.5,0.35555555555555557,tiny-imagenet_resnet18_x18,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5344827586206896,0.2672413793103448,0.5,0.34831460674157305,tiny-imagenet_resnet18_x19,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.6293103448275862,0.3146551724137931,0.5,0.3862433862433862,tiny-imagenet_resnet18_x20,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.6724137931034483,0.33620689655172414,0.5,0.4020618556701031,tiny-imagenet_resnet18_x21,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.6724137931034483,0.33620689655172414,0.5,0.4020618556701031,tiny-imagenet_resnet18_x22,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5948275862068966,0.2974137931034483,0.5,0.372972972972973,tiny-imagenet_resnet18_x23,4,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.2978723404255319,0.29981884057971014,0.29229323308270677,0.292749658002736,iid_test,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.8362068965517241,0.41810344827586204,0.5,0.45539906103286387,tiny-imagenet_resnet18_x0,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.27586206896551724,0.13793103448275862,0.5,0.21621621621621623,tiny-imagenet_resnet18_x1,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.3879310344827586,0.1939655172413793,0.5,0.2795031055900621,tiny-imagenet_resnet18_x2,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.8793103448275862,0.4396551724137931,0.5,0.46788990825688076,tiny-imagenet_resnet18_x3,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5603448275862069,0.2801724137931034,0.5,0.35911602209944754,tiny-imagenet_resnet18_x4,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5,0.25,0.5,0.3333333333333333,tiny-imagenet_resnet18_x5,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.43103448275862066,0.21551724137931033,0.5,0.30120481927710846,tiny-imagenet_resnet18_x6,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5344827586206896,0.2672413793103448,0.5,0.34831460674157305,tiny-imagenet_resnet18_x7,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.47413793103448276,0.23706896551724138,0.5,0.3216374269005848,tiny-imagenet_resnet18_x8,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4827586206896552,0.2413793103448276,0.5,0.32558139534883723,tiny-imagenet_resnet18_x9,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4224137931034483,0.21120689655172414,0.5,0.296969696969697,tiny-imagenet_resnet18_x10,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5172413793103449,0.25862068965517243,0.5,0.3409090909090909,tiny-imagenet_resnet18_x11,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5603448275862069,0.2801724137931034,0.5,0.35911602209944754,tiny-imagenet_resnet18_x12,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5517241379310345,0.27586206896551724,0.5,0.35555555555555557,tiny-imagenet_resnet18_x13,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.4396551724137931,0.21982758620689655,0.5,0.30538922155688625,tiny-imagenet_resnet18_x14,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.49137931034482757,0.24568965517241378,0.5,0.32947976878612717,tiny-imagenet_resnet18_x15,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5431034482758621,0.27155172413793105,0.5,0.35195530726256985,tiny-imagenet_resnet18_x16,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.6551724137931034,0.3275862068965517,0.5,0.3958333333333333,tiny-imagenet_resnet18_x17,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5775862068965517,0.28879310344827586,0.5,0.366120218579235,tiny-imagenet_resnet18_x18,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5,0.25,0.5,0.3333333333333333,tiny-imagenet_resnet18_x19,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5344827586206896,0.2672413793103448,0.5,0.34831460674157305,tiny-imagenet_resnet18_x20,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.6120689655172413,0.30603448275862066,0.5,0.37967914438502676,tiny-imagenet_resnet18_x21,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5948275862068966,0.2974137931034483,0.5,0.372972972972973,tiny-imagenet_resnet18_x22,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.5862068965517241,0.29310344827586204,0.5,0.3695652173913043,tiny-imagenet_resnet18_x23,5,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.3829787234042553,0.38315217391304346,0.38315217391304346,0.3829787234042553,iid_test,6,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,1.0,1.0,1.0,1.0,iid_train,6,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.8793103448275862,0.4396551724137931,0.5,0.46788990825688076,tiny-imagenet_resnet18_x0,6,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.1724137931034483,0.08620689655172414,0.5,0.14705882352941177,tiny-imagenet_resnet18_x1,6,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
XGBClassifier,0.28448275862068967,0.14224137931034483,0.5,0.2214765100671141,tiny-imagenet_resnet18_x2,6,5,5,3,tiny-imagenet_resnet18,rand,phisNone,none
