run num,mc,lsb,test_acc_centroid,test_acc_nn,model_lsb,model_arch
5,famous_le_10m,10,0.4,0.4,10,srnet
6,famous_le_10m,0,0.6,0.6,10,srnet
6,famous_le_10m,10,0.2,0.4,10,srnet
7,famous_le_10m,0,0.8,0.4,10,srnet
7,famous_le_10m,10,0.2,0.2,10,srnet
8,famous_le_10m,0,0.4,0.4,10,srnet
8,famous_le_10m,10,0.4,0.2,10,srnet
9,famous_le_10m,0,0.4,0.4,10,srnet
9,famous_le_10m,10,0.8,1.0,10,srnet
5,famous_le_10m,0,0.6,0.6,11,srnet
5,famous_le_10m,11,0.4,0.6,11,srnet
6,famous_le_10m,0,0.4,0.2,11,srnet
6,famous_le_10m,11,0.8,1.0,11,srnet
7,famous_le_10m,0,1.0,0.4,11,srnet
7,famous_le_10m,11,0.0,0.2,11,srnet
8,famous_le_10m,0,0.8,1.0,11,srnet
8,famous_le_10m,11,0.2,0.0,11,srnet
9,famous_le_10m,0,1.0,0.4,11,srnet
9,famous_le_10m,11,0.2,1.0,11,srnet
5,famous_le_10m,0,0.8,0.8,12,srnet
5,famous_le_10m,12,0.2,0.2,12,srnet
6,famous_le_10m,0,0.6,0.6,12,srnet
6,famous_le_10m,12,0.2,0.2,12,srnet
7,famous_le_10m,0,0.4,0.4,12,srnet
7,famous_le_10m,12,0.8,0.8,12,srnet
8,famous_le_10m,0,0.8,0.0,12,srnet
8,famous_le_10m,12,0.2,1.0,12,srnet
9,famous_le_10m,0,0.4,0.8,12,srnet
9,famous_le_10m,12,0.4,0.2,12,srnet
5,famous_le_10m,0,0.6,0.6,13,srnet
5,famous_le_10m,13,0.4,0.2,13,srnet
6,famous_le_10m,0,0.8,0.8,13,srnet
6,famous_le_10m,13,0.2,0.2,13,srnet
7,famous_le_10m,0,0.6,0.6,13,srnet
7,famous_le_10m,13,0.2,0.4,13,srnet
8,famous_le_10m,0,0.0,0.8,13,srnet
8,famous_le_10m,13,1.0,0.6,13,srnet
9,famous_le_10m,0,0.8,0.8,13,srnet
9,famous_le_10m,13,0.2,0.2,13,srnet
5,famous_le_10m,0,0.4,0.6,14,srnet
5,famous_le_10m,14,1.0,0.8,14,srnet
6,famous_le_10m,0,0.6,0.8,14,srnet
6,famous_le_10m,14,0.4,0.2,14,srnet
7,famous_le_10m,0,0.4,0.4,14,srnet
7,famous_le_10m,14,0.8,0.8,14,srnet
8,famous_le_10m,0,0.6,0.8,14,srnet
8,famous_le_10m,14,0.4,0.6,14,srnet
9,famous_le_10m,0,0.8,0.6,14,srnet
9,famous_le_10m,14,0.2,0.6,14,srnet
5,famous_le_10m,0,0.4,0.4,15,srnet
5,famous_le_10m,15,0.8,0.6,15,srnet
6,famous_le_10m,0,0.4,0.6,15,srnet
6,famous_le_10m,15,1.0,0.8,15,srnet
7,famous_le_10m,0,0.4,0.4,15,srnet
7,famous_le_10m,15,0.8,1.0,15,srnet
8,famous_le_10m,0,0.6,0.4,15,srnet
8,famous_le_10m,15,0.6,0.8,15,srnet
9,famous_le_10m,0,0.8,0.8,15,srnet
9,famous_le_10m,15,0.2,0.2,15,srnet
5,famous_le_10m,0,0.4,0.6,16,srnet
5,famous_le_10m,16,0.4,0.6,16,srnet
6,famous_le_10m,0,0.6,0.6,16,srnet
6,famous_le_10m,16,0.8,0.4,16,srnet
7,famous_le_10m,0,0.4,0.2,16,srnet
7,famous_le_10m,16,0.4,0.8,16,srnet
8,famous_le_10m,0,0.2,0.6,16,srnet
8,famous_le_10m,16,0.8,0.2,16,srnet
9,famous_le_10m,0,0.2,0.4,16,srnet
9,famous_le_10m,16,0.8,1.0,16,srnet
5,famous_le_10m,0,0.6,0.8,17,srnet
5,famous_le_10m,17,0.8,0.6,17,srnet
6,famous_le_10m,0,0.6,1.0,17,srnet
6,famous_le_10m,17,1.0,0.2,17,srnet
7,famous_le_10m,0,0.6,0.6,17,srnet
7,famous_le_10m,17,0.8,1.0,17,srnet
8,famous_le_10m,0,0.4,0.4,17,srnet
