run num,mc,lsb,test_acc_centroid,test_acc_nn,model_lsb,model_arch,model_sha256
1,famous_le_100m,11,0.9285714285714286,0.9285714285714286,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,12,0.9285714285714286,0.9285714285714286,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,13,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,14,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,15,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,16,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,17,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,18,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,19,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,20,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,21,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,22,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
1,famous_le_100m,23,1.0,1.0,1,srnet,aec297802dd9e51deb68bb316babc285adc45440441f075bb43354dcd8e75f98
2,torch_pretrained_classification,0,0.5875,0.4375,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,0,0.4,0.6,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,1,0.6,0.6,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,2,0.6,0.8,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,3,0.8,0.8,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,4,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,5,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,6,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,7,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,8,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,9,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,10,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,11,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,12,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,13,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,14,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,15,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,16,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,17,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,18,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,19,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,20,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,21,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,22,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_10m,23,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,0,0.5714285714285714,0.5,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,1,0.42857142857142855,0.5,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,2,0.42857142857142855,0.5,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,3,0.42857142857142855,0.5714285714285714,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,4,0.6428571428571429,0.7142857142857143,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,5,0.7142857142857143,0.7142857142857143,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,6,0.8571428571428571,0.8571428571428571,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,7,0.9285714285714286,0.9285714285714286,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,8,0.8571428571428571,0.9285714285714286,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,9,0.9285714285714286,0.9285714285714286,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,10,0.9285714285714286,0.9285714285714286,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,11,0.9285714285714286,0.9285714285714286,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,12,0.9285714285714286,0.9285714285714286,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,13,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,14,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,15,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,16,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,17,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,18,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,19,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,20,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,21,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,22,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
2,famous_le_100m,23,1.0,1.0,1,srnet,d987756c0d89c9c79f73598a971b09a7dc00cf5db2043c96739001cadcf4b47c
3,torch_pretrained_classification,0,0.6125,0.5,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,0,0.8,0.6,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,1,0.2,0.2,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,2,0.6,0.2,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,3,0.6,0.6,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,4,0.8,0.6,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,5,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,6,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,7,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,8,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,9,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,10,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,11,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,12,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
