run num,mc,lsb,test_acc_centroid,test_acc_nn,model_lsb,model_arch
7,famous_le_10m,17,1.0,0.6,17,osl_siamese_cnn
8,famous_le_10m,0,1.0,0.6,17,osl_siamese_cnn
8,famous_le_10m,17,0.0,0.4,17,osl_siamese_cnn
9,famous_le_10m,0,0.2,0.2,17,osl_siamese_cnn
9,famous_le_10m,17,0.8,0.8,17,osl_siamese_cnn
5,famous_le_10m,0,0.0,0.4,20,osl_siamese_cnn
5,famous_le_10m,20,1.0,0.8,20,osl_siamese_cnn
6,famous_le_10m,0,0.4,0.2,20,osl_siamese_cnn
6,famous_le_10m,20,0.2,1.0,20,osl_siamese_cnn
7,famous_le_10m,0,0.0,0.8,20,osl_siamese_cnn
7,famous_le_10m,20,1.0,0.4,20,osl_siamese_cnn
8,famous_le_10m,0,0.2,0.4,20,osl_siamese_cnn
8,famous_le_10m,20,0.6,0.4,20,osl_siamese_cnn
9,famous_le_10m,0,0.6,0.6,20,osl_siamese_cnn
9,famous_le_10m,20,0.4,0.6,20,osl_siamese_cnn
5,famous_le_10m,0,0.6,1.0,23,osl_siamese_cnn
5,famous_le_10m,23,1.0,0.6,23,osl_siamese_cnn
6,famous_le_10m,0,1.0,0.8,23,osl_siamese_cnn
6,famous_le_10m,23,0.8,0.8,23,osl_siamese_cnn
7,famous_le_10m,0,0.8,0.8,23,osl_siamese_cnn
7,famous_le_10m,23,1.0,1.0,23,osl_siamese_cnn
8,famous_le_10m,0,0.8,0.8,23,osl_siamese_cnn
8,famous_le_10m,23,1.0,1.0,23,osl_siamese_cnn
9,famous_le_10m,0,0.8,0.8,23,osl_siamese_cnn
9,famous_le_10m,23,1.0,1.0,23,osl_siamese_cnn
