run num,mc,lsb,test_acc_centroid,test_acc_nn,model_lsb,model_arch,model_sha256
0,famous_le_100m,22,1.0,1.0,1,srnet,c02b88e9f85326f620de08ba4c5ead767832ad6a87844a25d1c85bda65ce2c86
0,famous_le_100m,23,1.0,1.0,1,srnet,c02b88e9f85326f620de08ba4c5ead767832ad6a87844a25d1c85bda65ce2c86
1,torch_pretrained_classification,0,0.125,0.15,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,0,0.0,0.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,1,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,2,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,3,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,4,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,5,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,6,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,7,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,8,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,9,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,10,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,11,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,12,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,13,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,14,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,15,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,16,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,17,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,18,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,19,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,20,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,21,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,22,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_10m,23,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,0,0.2857142857142857,0.21428571428571427,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,1,0.7142857142857143,0.7857142857142857,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,2,0.7142857142857143,0.7857142857142857,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,3,0.7857142857142857,0.8571428571428571,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,4,0.8571428571428571,0.9285714285714286,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,5,0.9285714285714286,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,6,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,7,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,8,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,9,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,10,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,11,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,12,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,13,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,14,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,15,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,16,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,17,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,18,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,19,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,20,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,21,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,22,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
1,famous_le_100m,23,1.0,1.0,1,srnet,dd05f4f2b363276a829a139f3d5223d7e8557e842794079183d48da1fb1abc5e
2,torch_pretrained_classification,0,0.65,0.675,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,0,1.0,1.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,1,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,2,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,3,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,4,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,5,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,6,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,7,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,8,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,9,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,10,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,11,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,12,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,13,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,14,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,15,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,16,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,17,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,18,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,19,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,20,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,21,0.0,0.2,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,22,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_10m,23,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,0,0.42857142857142855,0.7142857142857143,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,1,0.5714285714285714,0.2857142857142857,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,2,0.5714285714285714,0.35714285714285715,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,3,0.5,0.2857142857142857,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,4,0.2857142857142857,0.2857142857142857,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,5,0.21428571428571427,0.07142857142857142,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,6,0.07142857142857142,0.21428571428571427,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,7,0.07142857142857142,0.14285714285714285,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,8,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,9,0.07142857142857142,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,10,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,11,0.0,0.07142857142857142,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,12,0.07142857142857142,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,13,0.0,0.07142857142857142,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,14,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,15,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,16,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,17,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,18,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,19,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,20,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,21,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,22,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
2,famous_le_100m,23,0.0,0.0,1,srnet,f2d58255503d30e38e10f5e012e7e46e9169a938b085263b04d00303c09eb2c0
3,torch_pretrained_classification,0,0.3625,0.45,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,0,0.6,0.6,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,1,0.6,0.4,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,2,0.6,0.4,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,3,0.8,0.6,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,4,0.8,0.8,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,5,0.8,0.8,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,6,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,7,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,8,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,9,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,10,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,11,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,12,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,13,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,14,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,15,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,16,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,17,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,18,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,19,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,20,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,21,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,22,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_10m,23,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,0,0.2857142857142857,0.14285714285714285,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,1,0.7142857142857143,0.8571428571428571,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,2,0.7142857142857143,0.8571428571428571,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,3,0.7142857142857143,0.8571428571428571,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,4,0.7142857142857143,0.7857142857142857,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,5,0.8571428571428571,0.7857142857142857,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,6,0.8571428571428571,0.6428571428571429,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,7,1.0,0.9285714285714286,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,8,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,9,0.9285714285714286,0.9285714285714286,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,10,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,11,1.0,0.9285714285714286,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,12,1.0,0.9285714285714286,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,13,0.9285714285714286,0.9285714285714286,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,14,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,15,0.9285714285714286,0.9285714285714286,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,16,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,17,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,18,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,19,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,20,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,21,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,22,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
3,famous_le_100m,23,1.0,1.0,1,srnet,bf15b83ca71a0bce3ad428a4e1424fb344972bdb144fe72b0444636302fbd51f
4,torch_pretrained_classification,0,0.1875,0.175,1,srnet,643446d7fcaee6ff521cca8fa01644036a9184bbfcc479e36e4befb6c4037da9
4,famous_le_10m,0,0.0,0.0,1,srnet,643446d7fcaee6ff521cca8fa01644036a9184bbfcc479e36e4befb6c4037da9
