repeat,baseline,X_hat,X,accuracy,train_archs
0,malconv_lite,4,22,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,4,23,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,0,0.75,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,5,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,1,0.375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,2,0.1875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,3,0.3125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,4,0.3125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,6,0.375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,7,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,8,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,9,0.375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,10,0.1875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,11,0.375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,12,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,13,0.375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,14,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,15,0.625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,16,0.3125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,17,0.1875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,18,0.375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,19,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,20,0.3125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,21,0.25,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,22,0.25,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,5,23,0.1875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,0,0.5,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,6,0.625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,1,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,2,0.8125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,3,0.8125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,4,0.75,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,5,0.5,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,7,0.75,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,8,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,9,0.5,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,10,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,11,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,12,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,13,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,14,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,15,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,16,0.8125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,17,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,18,0.625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,19,0.8125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,20,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,21,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,22,0.5,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,6,23,0.625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,0,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,7,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,1,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,2,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,3,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,4,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,5,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,6,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,8,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,9,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,10,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,11,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,12,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,13,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,14,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,15,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,16,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,17,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
